Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Store,Country
4095,2026-04-11,CUST-0387,Male,27,Leather Goods,1,16899,16899,Milan Duomo,Italy
4096,2026-04-11,CUST-0191,Female,28,Watches,1,87205,87205,Milan Duomo,Italy
4097,2026-04-11,CUST-0318,Male,24,Fragrances,1,13507,13507,Milan Duomo,Italy
4098,2026-04-11,CUST-0506,Female,25,Couture,2,97249,194498,Milan Duomo,Italy
4099,2026-04-12,CUST-0403,Female,65,Watches,2,99398,198796,Mumbai Flagship,India
4100,2026-04-12,CUST-0458,Male,54,Watches,1,207399,207399,Mumbai Flagship,India
4101,2026-04-12,CUST-0457,Female,36,Leather Goods,2,32235,64470,Mumbai Flagship,India
4102,2026-04-12,CUST-0339,Female,59,Fragrances,1,6734,6734,Mumbai Flagship,India
4103,2026-04-12,CUST-0276,Male,60,Leather Goods,2,26135,52270,Mumbai Flagship,India
4104,2026-04-12,CUST-0311,Male,61,Jewelry,2,401276,802552,Mumbai Flagship,India
4105,2026-04-12,CUST-0342,Male,41,Fragrances,1,11331,11331,Mumbai Flagship,India
4106,2026-04-12,CUST-0471,Male,24,Fragrances,2,5860,11720,Delhi Chanakya,India
4107,2026-04-12,CUST-0387,Female,36,Jewelry,1,37259,37259,Delhi Chanakya,India
4108,2026-04-12,CUST-0209,Female,50,Couture,2,68712,137424,Delhi Chanakya,India
4109,2026-04-12,CUST-0272,Male,48,Jewelry,2,269889,539778,Delhi Chanakya,India
4110,2026-04-12,CUST-0319,Female,34,Jewelry,1,180764,180764,Dubai Mall,UAE
4111,2026-04-12,CUST-0228,Female,56,Leather Goods,2,26475,52950,Dubai Mall,UAE
4112,2026-04-12,CUST-0262,Male,46,Jewelry,3,181288,543864,Dubai Mall,UAE
4113,2026-04-12,CUST-0535,Female,47,Fragrances,1,16177,16177,Dubai Mall,UAE
4114,2026-04-12,CUST-0127,Female,50,Fragrances,1,11695,11695,Dubai Mall,UAE
4115,2026-04-12,CUST-0329,Female,44,Fragrances,1,14337,14337,Abu Dhabi,UAE
4116,2026-04-12,CUST-0389,Male,22,Watches,1,209396,209396,Abu Dhabi,UAE
4117,2026-04-12,CUST-0492,Female,28,Leather Goods,1,48288,48288,Abu Dhabi,UAE
4118,2026-04-12,CUST-0152,Male,28,Jewelry,3,32341,97023,London Harrods,UK
4119,2026-04-12,CUST-0359,Female,28,Fragrances,1,23887,23887,London Harrods,UK
4120,2026-04-12,CUST-0512,Female,50,Leather Goods,1,60761,60761,London Harrods,UK
4121,2026-04-12,CUST-0186,Male,47,Couture,2,64879,129758,London Harrods,UK
4122,2026-04-12,CUST-0518,Female,27,Couture,1,121933,121933,London Harrods,UK
4123,2026-04-12,CUST-0441,Male,33,Couture,2,337837,675674,London Harrods,UK
4124,2026-04-12,CUST-0389,Female,25,Leather Goods,2,32330,64660,London Harrods,UK
4125,2026-04-12,CUST-0458,Male,27,Watches,2,173129,346258,London Harrods,UK
4126,2026-04-12,CUST-0576,Male,44,Jewelry,2,114435,228870,London Harrods,UK
4127,2026-04-12,CUST-0232,Female,62,Fragrances,1,13470,13470,Milan Duomo,Italy
4128,2026-04-12,CUST-0122,Female,28,Fragrances,1,9057,9057,Milan Duomo,Italy
4129,2026-04-12,CUST-0337,Male,44,Couture,2,193602,387204,Milan Duomo,Italy
4130,2026-04-12,CUST-0114,Male,64,Couture,1,165850,165850,Milan Duomo,Italy
4131,2026-04-12,CUST-0301,Female,65,Couture,1,67978,67978,Milan Duomo,Italy
4132,2026-04-12,CUST-0106,Male,59,Couture,2,300057,600114,Milan Duomo,Italy
4133,2026-04-13,CUST-0123,Female,26,Watches,1,41285,41285,Mumbai Flagship,India
4134,2026-04-13,CUST-0148,Male,63,Watches,1,78140,78140,Mumbai Flagship,India
4135,2026-04-13,CUST-0591,Female,44,Jewelry,2,206271,412542,Mumbai Flagship,India
4136,2026-04-13,CUST-0390,Female,31,Fragrances,1,7935,7935,Mumbai Flagship,India
4137,2026-04-13,CUST-0308,Female,58,Watches,1,89308,89308,Mumbai Flagship,India
4138,2026-04-13,CUST-0392,Female,57,Fragrances,1,4137,4137,Mumbai Flagship,India
4139,2026-04-13,CUST-0344,Female,24,Watches,2,111717,223434,Delhi Chanakya,India
4140,2026-04-13,CUST-0356,Female,65,Fragrances,3,18655,55965,Delhi Chanakya,India
4141,2026-04-13,CUST-0199,Female,41,Watches,1,181805,181805,Delhi Chanakya,India
4142,2026-04-13,CUST-0215,Male,22,Leather Goods,1,99693,99693,Delhi Chanakya,India
4143,2026-04-13,CUST-0104,Male,32,Couture,1,237343,237343,Dubai Mall,UAE
4144,2026-04-13,CUST-0208,Female,42,Leather Goods,1,76166,76166,Dubai Mall,UAE
4145,2026-04-13,CUST-0154,Female,56,Jewelry,1,349366,349366,Dubai Mall,UAE
4146,2026-04-13,CUST-0438,Male,36,Jewelry,1,193835,193835,Dubai Mall,UAE
4147,2026-04-13,CUST-0135,Male,24,Couture,2,110744,221488,Abu Dhabi,UAE
4148,2026-04-13,CUST-0529,Male,44,Leather Goods,2,56780,113560,Abu Dhabi,UAE
4149,2026-04-13,CUST-0384,Female,54,Watches,3,126285,378855,Abu Dhabi,UAE
4150,2026-04-13,CUST-0327,Male,30,Fragrances,1,6398,6398,London Harrods,UK
4151,2026-04-13,CUST-0271,Female,43,Leather Goods,2,10955,21910,London Harrods,UK
4152,2026-04-13,CUST-0378,Female,42,Couture,1,331865,331865,London Harrods,UK
4153,2026-04-13,CUST-0403,Female,41,Fragrances,1,17677,17677,London Harrods,UK
4154,2026-04-13,CUST-0223,Female,64,Watches,3,44792,134376,London Harrods,UK
4155,2026-04-13,CUST-0455,Male,51,Couture,1,89478,89478,Milan Duomo,Italy
4156,2026-04-13,CUST-0336,Female,23,Leather Goods,1,46729,46729,Milan Duomo,Italy
4157,2026-04-13,CUST-0158,Male,44,Couture,2,80663,161326,Milan Duomo,Italy
4158,2026-04-13,CUST-0103,Male,34,Couture,2,96960,193920,Milan Duomo,Italy
4159,2026-04-14,CUST-0187,Male,44,Watches,2,157062,314124,Mumbai Flagship,India
4160,2026-04-14,CUST-0393,Female,22,Fragrances,1,11469,11469,Delhi Chanakya,India
4161,2026-04-14,CUST-0495,Male,54,Couture,1,160463,160463,Delhi Chanakya,India
4162,2026-04-14,CUST-0381,Male,59,Jewelry,1,177221,177221,Delhi Chanakya,India
4163,2026-04-14,CUST-0598,Female,32,Fragrances,1,12118,12118,Delhi Chanakya,India
4164,2026-04-14,CUST-0495,Female,37,Leather Goods,1,15730,15730,Dubai Mall,UAE
4165,2026-04-14,CUST-0539,Male,26,Jewelry,1,270693,270693,Dubai Mall,UAE
4166,2026-04-14,CUST-0360,Female,33,Jewelry,2,125704,251408,Dubai Mall,UAE
4167,2026-04-14,CUST-0259,Male,64,Couture,3,105344,316032,Dubai Mall,UAE
4168,2026-04-14,CUST-0486,Female,32,Watches,1,106798,106798,Dubai Mall,UAE
4169,2026-04-14,CUST-0250,Male,62,Watches,1,63738,63738,Abu Dhabi,UAE
4170,2026-04-14,CUST-0584,Male,25,Fragrances,1,22183,22183,Abu Dhabi,UAE
4171,2026-04-14,CUST-0167,Male,26,Leather Goods,1,30123,30123,London Harrods,UK
4172,2026-04-14,CUST-0408,Male,22,Leather Goods,1,97176,97176,London Harrods,UK
4173,2026-04-14,CUST-0165,Male,62,Couture,2,202173,404346,London Harrods,UK
4174,2026-04-14,CUST-0456,Male,36,Jewelry,2,38548,77096,London Harrods,UK
4175,2026-04-14,CUST-0283,Male,28,Fragrances,1,6596,6596,Milan Duomo,Italy
4176,2026-04-14,CUST-0497,Male,54,Jewelry,1,248426,248426,Milan Duomo,Italy
4177,2026-04-14,CUST-0229,Female,34,Watches,1,82563,82563,Milan Duomo,Italy
4178,2026-04-14,CUST-0466,Male,50,Watches,1,224314,224314,Milan Duomo,Italy
4179,2026-04-15,CUST-0167,Male,65,Fragrances,1,6082,6082,Mumbai Flagship,India
4180,2026-04-15,CUST-0312,Male,52,Watches,1,61960,61960,Mumbai Flagship,India
4181,2026-04-15,CUST-0583,Male,59,Jewelry,1,326104,326104,Mumbai Flagship,India
4182,2026-04-15,CUST-0502,Male,38,Couture,1,153049,153049,Mumbai Flagship,India
4183,2026-04-15,CUST-0241,Male,61,Jewelry,1,411852,411852,Delhi Chanakya,India
4184,2026-04-15,CUST-0510,Male,29,Jewelry,1,66493,66493,Delhi Chanakya,India
4185,2026-04-15,CUST-0307,Female,48,Jewelry,1,27357,27357,Delhi Chanakya,India
4186,2026-04-15,CUST-0485,Male,46,Fragrances,1,19030,19030,Delhi Chanakya,India
4187,2026-04-15,CUST-0285,Female,25,Watches,2,115364,230728,Dubai Mall,UAE
4188,2026-04-15,CUST-0230,Female,63,Jewelry,2,100065,200130,Dubai Mall,UAE
4189,2026-04-15,CUST-0200,Female,60,Watches,1,211746,211746,Dubai Mall,UAE
4190,2026-04-15,CUST-0276,Male,41,Couture,1,197103,197103,Dubai Mall,UAE
4191,2026-04-15,CUST-0166,Male,46,Leather Goods,1,36463,36463,Dubai Mall,UAE
4192,2026-04-15,CUST-0251,Male,38,Watches,1,179463,179463,Dubai Mall,UAE
4193,2026-04-15,CUST-0524,Female,63,Watches,1,92358,92358,Abu Dhabi,UAE
4194,2026-04-15,CUST-0151,Male,56,Leather Goods,1,32766,32766,Abu Dhabi,UAE
4195,2026-04-15,CUST-0451,Male,61,Couture,1,285153,285153,Abu Dhabi,UAE
4196,2026-04-15,CUST-0143,Female,38,Jewelry,2,106908,213816,London Harrods,UK
4197,2026-04-15,CUST-0554,Male,40,Jewelry,2,185733,371466,London Harrods,UK
4198,2026-04-15,CUST-0287,Male,45,Fragrances,1,21843,21843,London Harrods,UK
4199,2026-04-15,CUST-0203,Male,37,Leather Goods,1,26828,26828,London Harrods,UK
4200,2026-04-15,CUST-0442,Female,47,Watches,1,138708,138708,London Harrods,UK
4201,2026-04-15,CUST-0542,Female,46,Watches,1,221053,221053,London Harrods,UK
4202,2026-04-15,CUST-0269,Female,47,Fragrances,1,12040,12040,Milan Duomo,Italy
4203,2026-04-15,CUST-0237,Female,34,Leather Goods,2,85693,171386,Milan Duomo,Italy
4204,2026-04-15,CUST-0341,Female,47,Leather Goods,1,27735,27735,Milan Duomo,Italy
4205,2026-04-15,CUST-0295,Male,49,Leather Goods,2,64819,129638,Milan Duomo,Italy
4206,2026-04-16,CUST-0374,Male,58,Watches,1,83548,83548,Mumbai Flagship,India
4207,2026-04-16,CUST-0581,Female,54,Jewelry,1,309828,309828,Mumbai Flagship,India
4208,2026-04-16,CUST-0405,Male,42,Watches,2,83349,166698,Mumbai Flagship,India
4209,2026-04-16,CUST-0254,Female,33,Fragrances,1,9441,9441,Mumbai Flagship,India
4210,2026-04-16,CUST-0545,Female,30,Watches,1,192871,192871,Mumbai Flagship,India
4211,2026-04-16,CUST-0160,Female,33,Jewelry,1,276304,276304,Mumbai Flagship,India
4212,2026-04-16,CUST-0441,Female,63,Jewelry,1,377522,377522,Delhi Chanakya,India
4213,2026-04-16,CUST-0180,Female,29,Leather Goods,2,25072,50144,Delhi Chanakya,India
4214,2026-04-16,CUST-0467,Male,50,Jewelry,1,108509,108509,Delhi Chanakya,India
4215,2026-04-16,CUST-0215,Male,65,Leather Goods,2,26534,53068,Delhi Chanakya,India
4216,2026-04-16,CUST-0474,Male,53,Fragrances,1,4723,4723,Delhi Chanakya,India
4217,2026-04-16,CUST-0288,Female,27,Fragrances,1,6751,6751,Dubai Mall,UAE
4218,2026-04-16,CUST-0207,Female,64,Fragrances,1,11940,11940,Dubai Mall,UAE
4219,2026-04-16,CUST-0563,Female,38,Jewelry,1,347455,347455,Dubai Mall,UAE
4220,2026-04-16,CUST-0355,Male,29,Jewelry,2,232198,464396,Dubai Mall,UAE
4221,2026-04-16,CUST-0431,Male,55,Jewelry,1,216944,216944,Dubai Mall,UAE
4222,2026-04-16,CUST-0175,Male,50,Jewelry,2,115651,231302,Dubai Mall,UAE
4223,2026-04-16,CUST-0449,Female,48,Jewelry,1,58763,58763,Dubai Mall,UAE
4224,2026-04-16,CUST-0566,Male,63,Watches,1,100192,100192,Dubai Mall,UAE
4225,2026-04-16,CUST-0282,Male,50,Couture,1,271250,271250,Dubai Mall,UAE
4226,2026-04-16,CUST-0288,Female,63,Fragrances,2,5495,10990,Dubai Mall,UAE
4227,2026-04-16,CUST-0571,Male,52,Jewelry,1,440248,440248,Abu Dhabi,UAE
4228,2026-04-16,CUST-0258,Male,42,Fragrances,1,7200,7200,Abu Dhabi,UAE
4229,2026-04-16,CUST-0216,Male,35,Watches,1,94308,94308,London Harrods,UK
4230,2026-04-16,CUST-0144,Female,32,Couture,1,152671,152671,London Harrods,UK
4231,2026-04-16,CUST-0418,Female,44,Fragrances,1,7433,7433,Milan Duomo,Italy
4232,2026-04-16,CUST-0564,Male,60,Couture,1,150382,150382,Milan Duomo,Italy
4233,2026-04-16,CUST-0348,Male,44,Couture,1,162673,162673,Milan Duomo,Italy
4234,2026-04-16,CUST-0523,Male,37,Watches,1,87429,87429,Milan Duomo,Italy
4235,2026-04-16,CUST-0517,Female,36,Watches,1,60668,60668,Milan Duomo,Italy
4236,2026-04-17,CUST-0286,Female,36,Leather Goods,1,53733,53733,Mumbai Flagship,India
4237,2026-04-17,CUST-0318,Male,54,Fragrances,1,7732,7732,Mumbai Flagship,India
4238,2026-04-17,CUST-0564,Male,57,Jewelry,1,34476,34476,Mumbai Flagship,India
4239,2026-04-17,CUST-0410,Female,29,Fragrances,1,5124,5124,Mumbai Flagship,India
4240,2026-04-17,CUST-0202,Female,24,Fragrances,2,16378,32756,Mumbai Flagship,India
4241,2026-04-17,CUST-0151,Female,63,Watches,1,103518,103518,Mumbai Flagship,India
4242,2026-04-17,CUST-0557,Male,27,Fragrances,1,16760,16760,Mumbai Flagship,India
4243,2026-04-17,CUST-0422,Female,38,Fragrances,2,11029,22058,Delhi Chanakya,India
4244,2026-04-17,CUST-0202,Female,50,Leather Goods,1,28855,28855,Delhi Chanakya,India
4245,2026-04-17,CUST-0596,Male,31,Fragrances,1,6602,6602,Delhi Chanakya,India
4246,2026-04-17,CUST-0108,Male,60,Watches,2,61901,123802,Delhi Chanakya,India
4247,2026-04-17,CUST-0389,Male,64,Jewelry,2,453570,907140,Dubai Mall,UAE
4248,2026-04-17,CUST-0475,Female,47,Fragrances,1,13086,13086,Dubai Mall,UAE
4249,2026-04-17,CUST-0272,Male,45,Watches,2,64351,128702,Dubai Mall,UAE
4250,2026-04-17,CUST-0559,Female,37,Leather Goods,1,86570,86570,Dubai Mall,UAE
4251,2026-04-17,CUST-0239,Female,65,Watches,1,128097,128097,Dubai Mall,UAE
4252,2026-04-17,CUST-0103,Female,64,Couture,2,105288,210576,Dubai Mall,UAE
4253,2026-04-17,CUST-0495,Male,63,Jewelry,2,320758,641516,Abu Dhabi,UAE
4254,2026-04-17,CUST-0136,Male,46,Leather Goods,2,22343,44686,Abu Dhabi,UAE
4255,2026-04-17,CUST-0246,Female,36,Watches,1,130428,130428,Abu Dhabi,UAE
4256,2026-04-17,CUST-0297,Male,42,Leather Goods,1,64010,64010,Abu Dhabi,UAE
4257,2026-04-17,CUST-0263,Female,58,Couture,1,218463,218463,Abu Dhabi,UAE
4258,2026-04-17,CUST-0134,Female,27,Watches,1,63358,63358,Abu Dhabi,UAE
4259,2026-04-17,CUST-0389,Female,43,Jewelry,1,249556,249556,Abu Dhabi,UAE
4260,2026-04-17,CUST-0146,Female,59,Jewelry,2,28583,57166,Abu Dhabi,UAE
4261,2026-04-17,CUST-0130,Female,22,Leather Goods,2,44917,89834,London Harrods,UK
4262,2026-04-17,CUST-0599,Male,64,Fragrances,1,4341,4341,London Harrods,UK
4263,2026-04-17,CUST-0149,Male,64,Watches,1,123844,123844,London Harrods,UK
4264,2026-04-17,CUST-0392,Male,49,Watches,2,79074,158148,London Harrods,UK
4265,2026-04-17,CUST-0390,Female,47,Fragrances,1,12909,12909,London Harrods,UK
4266,2026-04-17,CUST-0137,Male,49,Watches,1,206376,206376,London Harrods,UK
4267,2026-04-17,CUST-0408,Male,30,Leather Goods,1,43970,43970,London Harrods,UK
4268,2026-04-17,CUST-0335,Female,58,Leather Goods,2,37304,74608,London Harrods,UK
4269,2026-04-17,CUST-0378,Female,44,Fragrances,1,11617,11617,London Harrods,UK
4270,2026-04-17,CUST-0423,Female,34,Jewelry,1,214807,214807,Milan Duomo,Italy
4271,2026-04-17,CUST-0268,Female,34,Watches,2,52815,105630,Milan Duomo,Italy
4272,2026-04-17,CUST-0396,Female,33,Watches,2,106589,213178,Milan Duomo,Italy
4273,2026-04-17,CUST-0400,Male,44,Jewelry,1,61996,61996,Milan Duomo,Italy
4274,2026-04-17,CUST-0293,Female,40,Couture,1,213479,213479,Milan Duomo,Italy
4275,2026-04-18,CUST-0100,Male,48,Fragrances,2,10850,21700,Mumbai Flagship,India
4276,2026-04-18,CUST-0378,Female,53,Fragrances,1,10638,10638,Mumbai Flagship,India
4277,2026-04-18,CUST-0572,Female,27,Jewelry,1,190295,190295,Mumbai Flagship,India
4278,2026-04-18,CUST-0318,Male,38,Jewelry,2,76731,153462,Mumbai Flagship,India
4279,2026-04-18,CUST-0280,Female,36,Fragrances,1,4808,4808,Mumbai Flagship,India
4280,2026-04-18,CUST-0599,Female,58,Jewelry,2,35266,70532,Mumbai Flagship,India
4281,2026-04-18,CUST-0140,Male,62,Jewelry,1,72818,72818,Mumbai Flagship,India
4282,2026-04-18,CUST-0294,Male,42,Leather Goods,1,35210,35210,Delhi Chanakya,India
4283,2026-04-18,CUST-0468,Male,33,Jewelry,1,238317,238317,Delhi Chanakya,India
4284,2026-04-18,CUST-0336,Female,65,Jewelry,1,53222,53222,Delhi Chanakya,India
4285,2026-04-18,CUST-0536,Female,61,Jewelry,3,103662,310986,Delhi Chanakya,India
4286,2026-04-18,CUST-0530,Female,61,Jewelry,2,173418,346836,Delhi Chanakya,India
4287,2026-04-18,CUST-0322,Male,41,Jewelry,1,368239,368239,Delhi Chanakya,India
4288,2026-04-18,CUST-0213,Female,38,Fragrances,1,20278,20278,Dubai Mall,UAE
4289,2026-04-18,CUST-0162,Female,58,Couture,1,218763,218763,Dubai Mall,UAE
4290,2026-04-18,CUST-0224,Female,39,Fragrances,2,12422,24844,Dubai Mall,UAE
4291,2026-04-18,CUST-0238,Female,38,Leather Goods,1,30518,30518,Dubai Mall,UAE
4292,2026-04-18,CUST-0458,Male,31,Watches,2,149182,298364,Dubai Mall,UAE
4293,2026-04-18,CUST-0165,Female,35,Watches,1,119016,119016,Dubai Mall,UAE
4294,2026-04-18,CUST-0494,Female,28,Fragrances,1,13711,13711,Dubai Mall,UAE
4295,2026-04-18,CUST-0557,Female,30,Watches,1,54567,54567,Dubai Mall,UAE
4296,2026-04-18,CUST-0489,Male,52,Watches,2,63252,126504,Dubai Mall,UAE
4297,2026-04-18,CUST-0198,Female,62,Jewelry,1,349660,349660,Dubai Mall,UAE
4298,2026-04-18,CUST-0509,Male,30,Couture,1,129650,129650,Dubai Mall,UAE
4299,2026-04-18,CUST-0390,Female,41,Watches,1,34259,34259,Dubai Mall,UAE
4300,2026-04-18,CUST-0214,Male,23,Jewelry,2,41812,83624,Dubai Mall,UAE
4301,2026-04-18,CUST-0169,Male,35,Watches,1,144725,144725,Dubai Mall,UAE
4302,2026-04-18,CUST-0542,Female,55,Couture,2,138980,277960,Dubai Mall,UAE
4303,2026-04-18,CUST-0272,Female,22,Couture,1,125709,125709,Dubai Mall,UAE
4304,2026-04-18,CUST-0572,Male,26,Leather Goods,2,40117,80234,Dubai Mall,UAE
4305,2026-04-18,CUST-0232,Female,47,Jewelry,1,121254,121254,Dubai Mall,UAE
4306,2026-04-18,CUST-0377,Female,25,Jewelry,1,46871,46871,Abu Dhabi,UAE
4307,2026-04-18,CUST-0524,Female,32,Fragrances,1,8544,8544,Abu Dhabi,UAE
4308,2026-04-18,CUST-0227,Male,41,Fragrances,1,15012,15012,Abu Dhabi,UAE
4309,2026-04-18,CUST-0435,Male,23,Jewelry,1,71937,71937,Abu Dhabi,UAE
4310,2026-04-18,CUST-0312,Female,56,Jewelry,2,225174,450348,Abu Dhabi,UAE
4311,2026-04-18,CUST-0463,Male,58,Couture,1,319266,319266,London Harrods,UK
4312,2026-04-18,CUST-0125,Male,63,Fragrances,1,9568,9568,London Harrods,UK
4313,2026-04-18,CUST-0555,Female,26,Watches,1,130705,130705,London Harrods,UK
4314,2026-04-18,CUST-0206,Female,25,Leather Goods,1,24654,24654,London Harrods,UK
4315,2026-04-18,CUST-0287,Male,32,Watches,2,110174,220348,London Harrods,UK
4316,2026-04-18,CUST-0316,Female,43,Watches,2,113614,227228,London Harrods,UK
4317,2026-04-18,CUST-0485,Male,34,Watches,2,147633,295266,London Harrods,UK
4318,2026-04-18,CUST-0506,Male,22,Jewelry,1,171976,171976,London Harrods,UK
4319,2026-04-18,CUST-0155,Male,35,Watches,1,58680,58680,London Harrods,UK
4320,2026-04-18,CUST-0229,Female,51,Fragrances,1,7779,7779,London Harrods,UK
4321,2026-04-18,CUST-0561,Female,51,Leather Goods,1,65424,65424,Milan Duomo,Italy
4322,2026-04-18,CUST-0318,Male,52,Leather Goods,1,74577,74577,Milan Duomo,Italy
4323,2026-04-18,CUST-0227,Male,33,Couture,2,117698,235396,Milan Duomo,Italy
4324,2026-04-18,CUST-0582,Male,36,Jewelry,1,124137,124137,Milan Duomo,Italy
4325,2026-04-18,CUST-0349,Male,37,Couture,1,158421,158421,Milan Duomo,Italy
4326,2026-04-18,CUST-0505,Male,24,Watches,2,74612,149224,Milan Duomo,Italy
4327,2026-04-18,CUST-0597,Male,27,Watches,1,77664,77664,Milan Duomo,Italy
4328,2026-04-19,CUST-0551,Female,25,Watches,1,157473,157473,Mumbai Flagship,India
4329,2026-04-19,CUST-0525,Female,64,Jewelry,1,335031,335031,Mumbai Flagship,India
4330,2026-04-19,CUST-0152,Female,63,Fragrances,2,10616,21232,Mumbai Flagship,India
4331,2026-04-19,CUST-0311,Male,61,Leather Goods,2,44808,89616,Mumbai Flagship,India
4332,2026-04-19,CUST-0573,Female,25,Fragrances,2,12602,25204,Mumbai Flagship,India
4333,2026-04-19,CUST-0546,Female,31,Jewelry,1,215759,215759,Delhi Chanakya,India
4334,2026-04-19,CUST-0358,Male,33,Fragrances,1,10704,10704,Delhi Chanakya,India
4335,2026-04-19,CUST-0399,Female,46,Watches,2,119901,239802,Delhi Chanakya,India
4336,2026-04-19,CUST-0568,Male,37,Jewelry,2,176612,353224,Delhi Chanakya,India
4337,2026-04-19,CUST-0493,Male,33,Jewelry,1,210823,210823,Delhi Chanakya,India
4338,2026-04-19,CUST-0362,Male,37,Fragrances,1,6436,6436,Dubai Mall,UAE
4339,2026-04-19,CUST-0513,Male,64,Leather Goods,1,106008,106008,Dubai Mall,UAE
4340,2026-04-19,CUST-0537,Male,53,Fragrances,1,21960,21960,Dubai Mall,UAE
4341,2026-04-19,CUST-0215,Male,44,Jewelry,1,34835,34835,Dubai Mall,UAE
4342,2026-04-19,CUST-0455,Female,33,Watches,1,215401,215401,Dubai Mall,UAE
4343,2026-04-19,CUST-0156,Female,28,Leather Goods,2,65543,131086,Dubai Mall,UAE
4344,2026-04-19,CUST-0298,Female,37,Watches,1,59627,59627,Dubai Mall,UAE
4345,2026-04-19,CUST-0284,Female,31,Watches,1,98285,98285,Dubai Mall,UAE
4346,2026-04-19,CUST-0264,Female,59,Watches,1,87709,87709,Dubai Mall,UAE
4347,2026-04-19,CUST-0565,Male,22,Fragrances,3,9581,28743,Abu Dhabi,UAE
4348,2026-04-19,CUST-0248,Female,41,Leather Goods,1,74660,74660,Abu Dhabi,UAE
4349,2026-04-19,CUST-0357,Female,54,Jewelry,1,353901,353901,Abu Dhabi,UAE
4350,2026-04-19,CUST-0337,Male,32,Leather Goods,1,90528,90528,Abu Dhabi,UAE
4351,2026-04-19,CUST-0136,Female,34,Couture,1,210886,210886,London Harrods,UK
4352,2026-04-19,CUST-0459,Male,47,Couture,1,136394,136394,London Harrods,UK
4353,2026-04-19,CUST-0549,Female,48,Leather Goods,1,58104,58104,London Harrods,UK
4354,2026-04-19,CUST-0342,Female,32,Jewelry,2,72428,144856,London Harrods,UK
4355,2026-04-19,CUST-0314,Male,47,Watches,1,85516,85516,London Harrods,UK
4356,2026-04-19,CUST-0168,Male,63,Jewelry,2,46641,93282,London Harrods,UK
4357,2026-04-19,CUST-0403,Female,29,Jewelry,1,251691,251691,London Harrods,UK
4358,2026-04-19,CUST-0493,Female,35,Watches,3,193399,580197,London Harrods,UK
4359,2026-04-19,CUST-0440,Female,36,Watches,1,118709,118709,Milan Duomo,Italy
4360,2026-04-19,CUST-0178,Female,33,Leather Goods,2,42467,84934,Milan Duomo,Italy
4361,2026-04-19,CUST-0588,Male,24,Couture,1,198581,198581,Milan Duomo,Italy
4362,2026-04-19,CUST-0419,Male,63,Leather Goods,1,18106,18106,Milan Duomo,Italy
4363,2026-04-19,CUST-0470,Male,36,Couture,1,116326,116326,Milan Duomo,Italy
4364,2026-04-20,CUST-0535,Male,32,Watches,1,74824,74824,Mumbai Flagship,India
4365,2026-04-20,CUST-0177,Male,33,Watches,1,127168,127168,Mumbai Flagship,India
4366,2026-04-20,CUST-0439,Male,45,Fragrances,1,9452,9452,Mumbai Flagship,India
4367,2026-04-20,CUST-0374,Female,47,Leather Goods,1,81803,81803,Mumbai Flagship,India
4368,2026-04-20,CUST-0156,Female,38,Jewelry,2,24595,49190,Delhi Chanakya,India
4369,2026-04-20,CUST-0256,Male,65,Leather Goods,1,16866,16866,Delhi Chanakya,India
4370,2026-04-20,CUST-0354,Female,62,Watches,2,194913,389826,Dubai Mall,UAE
4371,2026-04-20,CUST-0267,Female,62,Jewelry,1,88349,88349,Dubai Mall,UAE
4372,2026-04-20,CUST-0259,Male,60,Jewelry,1,389668,389668,Dubai Mall,UAE
4373,2026-04-20,CUST-0192,Male,61,Jewelry,1,58063,58063,Dubai Mall,UAE
4374,2026-04-20,CUST-0191,Male,34,Watches,2,195720,391440,Dubai Mall,UAE
4375,2026-04-20,CUST-0245,Male,61,Watches,1,78847,78847,Dubai Mall,UAE
4376,2026-04-20,CUST-0244,Female,54,Jewelry,3,80898,242694,Dubai Mall,UAE
4377,2026-04-20,CUST-0543,Male,27,Fragrances,2,12109,24218,Dubai Mall,UAE
4378,2026-04-20,CUST-0489,Female,59,Jewelry,1,206128,206128,Dubai Mall,UAE
4379,2026-04-20,CUST-0453,Male,63,Leather Goods,1,103868,103868,Dubai Mall,UAE
4380,2026-04-20,CUST-0381,Male,25,Watches,1,137183,137183,Abu Dhabi,UAE
4381,2026-04-20,CUST-0477,Male,22,Watches,1,95201,95201,Abu Dhabi,UAE
4382,2026-04-20,CUST-0182,Female,34,Watches,1,84129,84129,Abu Dhabi,UAE
4383,2026-04-20,CUST-0514,Male,39,Watches,1,80846,80846,London Harrods,UK
4384,2026-04-20,CUST-0463,Male,44,Jewelry,1,175119,175119,London Harrods,UK
4385,2026-04-20,CUST-0514,Male,64,Leather Goods,1,23111,23111,London Harrods,UK
4386,2026-04-20,CUST-0330,Female,56,Couture,1,211289,211289,London Harrods,UK
4387,2026-04-20,CUST-0323,Male,36,Couture,1,87081,87081,Milan Duomo,Italy
4388,2026-04-20,CUST-0551,Female,65,Jewelry,2,184346,368692,Milan Duomo,Italy
4389,2026-04-20,CUST-0347,Female,27,Couture,1,292301,292301,Milan Duomo,Italy
4390,2026-04-20,CUST-0593,Female,33,Leather Goods,2,56063,112126,Milan Duomo,Italy
4391,2026-04-21,CUST-0100,Male,34,Jewelry,2,105077,210154,Mumbai Flagship,India
